id,name,type,date,spotifyurl,imageurl
2Jg57QmBCypddfbWpL0lFo,Band of the Hawk,single,2013-09-24,https://open.spotify.com/album/2Jg57QmBCypddfbWpL0lFo,https://i.scdn.co/image/6eed72bcfb4628f3877b852e880cb0c73c518b6a

6yZInDYmAnQvbMe4de39Hw,For the Hopeful,album,2015-04-28,https://open.spotify.com/album/6yZInDYmAnQvbMe4de39Hw,https://i.scdn.co/image/01ea165db8e476707384337396f6baaa8ffcaad2

1GG3Q31mnJaSaoBU5BJl4L,Like MacGyver,single,2017-12-01,https://open.spotify.com/album/1GG3Q31mnJaSaoBU5BJl4L,https://i.scdn.co/image/8159b2683ef4b46dc2ca8cc4635a9aa3707a56d1

6gHN7N6Qg32KyiY0tiHZxa,Black Rose,single,2017-09-28,https://open.spotify.com/album/6gHN7N6Qg32KyiY0tiHZxa,https://i.scdn.co/image/365998c13b7c25e8a1d1a3802a40e30f4703594b

2Qf9eEl4SC3lGTVBQ9RRTA,Ghetto Beach Boyz,album,2015-01-13,https://open.spotify.com/album/2Qf9eEl4SC3lGTVBQ9RRTA,https://i.scdn.co/image/cc7734f9454bd53650ba682011af36838b973a63

09WXvu5We3tOQeVQqLDdpj,DJ Khaled,single,2016-11-23,https://open.spotify.com/album/09WXvu5We3tOQeVQqLDdpj,https://i.scdn.co/image/1768ec6a2b0175f86844ae42dc2894283e613c5f

2wxO6auSkzsTuSua9PqZop,A New Life,album,2016-11-07,https://open.spotify.com/album/2wxO6auSkzsTuSua9PqZop,https://i.scdn.co/image/379abd5acdf058edee904494e4de67f7103c6b60

3QVnHKRoJdFXyVCUxbTC26,I'm Good on People EP,album,2017-11-10,https://open.spotify.com/album/3QVnHKRoJdFXyVCUxbTC26,https://i.scdn.co/image/8f681c52a79cb472bf5abde5a0cd15347fdbd6c6

7jVMyk2F7YUWqCrgTBd5uu,Abstrakt Mindz Thinc Ulike 2,album,2016-09-01,https://open.spotify.com/album/7jVMyk2F7YUWqCrgTBd5uu,https://i.scdn.co/image/19cc2ed449693e6386c579262d13c5ef704161cf

6LBkDFvYwtC8sAYymDdgv1,"A3C, Vol. 3",album,2013-10-01,https://open.spotify.com/album/6LBkDFvYwtC8sAYymDdgv1,https://i.scdn.co/image/1a205cab252c8348b655907070895f0d86ad77cf

4aHJZoHacd9Z5yvN2lQ9mm,Hopeless,single,2017-10-27,https://open.spotify.com/album/4aHJZoHacd9Z5yvN2lQ9mm,https://i.scdn.co/image/2cb767ce4c0e291545e1e86abdce2ac6bebae9e8

1SQZ0SSOxnsJ99vEKFQ6eC,Backward Books (Reloaded),album,2016-11-09,https://open.spotify.com/album/1SQZ0SSOxnsJ99vEKFQ6eC,https://i.scdn.co/image/175bdbf9965e58303f9f1191597551f0ceef1666

2cckMutNyENw9bBl2s5sYT,Memoirs of the Reaper,album,2017-05-09,https://open.spotify.com/album/2cckMutNyENw9bBl2s5sYT,https://i.scdn.co/image/b1f3ebe5554d0bc4b3ddf0a1aa4dae6f5bcbe637

6VTxfTTsn6eAbwA43VYXGR,preHISTORIC Till Death,album,2016-11-07,https://open.spotify.com/album/6VTxfTTsn6eAbwA43VYXGR,https://i.scdn.co/image/d19a5eccd1cbbaf7c41e85bc61ba46705430af64

7yu2stqFkaikB8S4Gs1cOB,The Last,album,2016-11-07,https://open.spotify.com/album/7yu2stqFkaikB8S4Gs1cOB,https://i.scdn.co/image/1a2cf56a52fd973dd7fa4b7276321fb5af73a9d7

0r1mQzRIWIOoUsW8TC0UUs,Yo Girl,single,2016-11-07,https://open.spotify.com/album/0r1mQzRIWIOoUsW8TC0UUs,https://i.scdn.co/image/172d024ff391861ae2d03021365d3152bbcba04d

732gud2ZvQiD9nHSi8qMtA,Grim Meets Evil,album,2016-11-07,https://open.spotify.com/album/732gud2ZvQiD9nHSi8qMtA,https://i.scdn.co/image/d7d6307646accb7e881c26e6343a9d0c54be176a

6uHkg2Cn2cbQhNsR0LZM4J,Ghost in the Shell,album,2016-11-21,https://open.spotify.com/album/6uHkg2Cn2cbQhNsR0LZM4J,https://i.scdn.co/image/eb06e764f98267c6c5614be2700f0ed1c8a69be0

6Z3cQFPOeVIEy38mWfZAfx,ROCKABYE BABY,single,2017-03-31,https://open.spotify.com/album/6Z3cQFPOeVIEy38mWfZAfx,https://i.scdn.co/image/ff6d4c758e07480989bc070298af8e348902f0ca

2rx82GmxA9zN5WzQOpbZza,Teach Me,single,2015-01-07,https://open.spotify.com/album/2rx82GmxA9zN5WzQOpbZza,https://i.scdn.co/image/7b0db9f293b91b88a278d44b24f672b08eeb294d

3Ax1WiEApQzgswedf9KbKo,Front & Center,single,2016-10-21,https://open.spotify.com/album/3Ax1WiEApQzgswedf9KbKo,https://i.scdn.co/image/9a5591c6c1dbeca97a3cc8b609a2c23d809513dd

4PBNFMDhHZ0fyMwX0W0e8j,Brooklyn's Own,single,2016-03-09,https://open.spotify.com/album/4PBNFMDhHZ0fyMwX0W0e8j,https://i.scdn.co/image/0629b69e4cee7dc13437feebbef228b424a7a5b9

49hUxaRYpToeJKerE9lNE5,Land of the Free,single,2017-01-20,https://open.spotify.com/album/49hUxaRYpToeJKerE9lNE5,https://i.scdn.co/image/28fe437ad6b37347bfddde51ea22ae59710e87f9

0qvfg8rQJsC9iFinKXV5jj,500 Benz,single,2017-07-06,https://open.spotify.com/album/0qvfg8rQJsC9iFinKXV5jj,https://i.scdn.co/image/94a1529f2b5f5f97ef67499c6c7e0993bdda2903

5tP9JwZnsJmahQgwzlQPdc,Love Is Only a Feeling,single,2017-07-06,https://open.spotify.com/album/5tP9JwZnsJmahQgwzlQPdc,https://i.scdn.co/image/98c0362537d8a1f4b2de5d7e00c5b2cf01157928

3v5I6Ftg6gBG8ELiguKDqb,What’s The Score (Remixes),single,2015-09-30,https://open.spotify.com/album/3v5I6Ftg6gBG8ELiguKDqb,https://i.scdn.co/image/86024095189b1d5e170c7acf6f94a6b65a053f28

62frwD8LSTnxT9jrs4i04M,Spotify Sessions,single,2015-05-22,https://open.spotify.com/album/62frwD8LSTnxT9jrs4i04M,https://i.scdn.co/image/9b6f9bbf27656109aff0f4a8a942babbf64a0a35

4Y05rEclWNlQLKD08SsJLC,Summer Knights,album,2013-10-29,https://open.spotify.com/album/4Y05rEclWNlQLKD08SsJLC,https://i.scdn.co/image/31b87c1784d657a4d4290557a86e0b69c7b2673a

6rX8ry5bXaEbG2mcAgzjSW,Lose Control,single,2015-10-05,https://open.spotify.com/album/6rX8ry5bXaEbG2mcAgzjSW,https://i.scdn.co/image/d3fe62f1ae96340293e40457d26426adabb2f651

24xYOO90rFLYg3mCE4FuBd,PURPLE TUESDAY (feat. Joey Bada$$ & Jesse Boykins III),single,2017-05-10,https://open.spotify.com/album/24xYOO90rFLYg3mCE4FuBd,https://i.scdn.co/image/e812bbdc7ae6820b546092e71a29fdf3db437d93

52AKhKgiYZfuEWO3KCrQ4D,Victory,single,2017-02-17,https://open.spotify.com/album/52AKhKgiYZfuEWO3KCrQ4D,https://i.scdn.co/image/ab6fb9f22c7c8c2d92e0bd4169ac8694bbb20628

7DJybBMqUW3p9VtV3QBi30,B4.Da.$$,album,2015-01-20,https://open.spotify.com/album/7DJybBMqUW3p9VtV3QBi30,https://i.scdn.co/image/b1d7392e604935ddf8a7f507832b3b875380a716

4LsRXJZwta8Fe4jDOTtVPO,Ready,single,2016-02-29,https://open.spotify.com/album/4LsRXJZwta8Fe4jDOTtVPO,https://i.scdn.co/image/c607fd8e97a7c887c217ca9d5f2d7bc4615c67d9

6l5kVSQmW8EYQLL4P96g3n,ALL-AMERIKKKAN BADA$$,album,2017-04-07,https://open.spotify.com/album/6l5kVSQmW8EYQLL4P96g3n,https://i.scdn.co/image/fa4f46d46fa1961de626f0d0394b1200495cffdb

6Cg61pVAzDLN39N4Bbei7k,Teach Me (feat. Kiesza) [Bonus],single,2015-01-07,https://open.spotify.com/album/6Cg61pVAzDLN39N4Bbei7k,https://i.scdn.co/image/7b0db9f293b91b88a278d44b24f672b08eeb294d

2prk9reo1Lv0Az7vpK3VSw,Hood,single,2015-09-05,https://open.spotify.com/album/2prk9reo1Lv0Az7vpK3VSw,https://i.scdn.co/image/78b76370aca16efdcd612b6ad4d005c60f51b8d6

5wj6D2N2cUtNFIraGgiNh9,Winter Thoughts,album,2017-02-24,https://open.spotify.com/album/5wj6D2N2cUtNFIraGgiNh9,https://i.scdn.co/image/0650f301fea4e1197ad0fd82f295651f759ea1da

3yDeYtFgJT51nITvpFf7E3,Gold (Flume Re-Work),single,2014-07-08,https://open.spotify.com/album/3yDeYtFgJT51nITvpFf7E3,https://i.scdn.co/image/0bf631b787c39ef6387b049c2cee288efbc49b10

3iiYLxi349roViLyQJcCh3,Lockjaw,single,2013,https://open.spotify.com/album/3iiYLxi349roViLyQJcCh3,https://i.scdn.co/image/64ee23a37cec533d39a32488b685618fc3e0c816

6tbRDewSDWmca2aUhJy3St,The Trouble With Us,single,2015-10-16,https://open.spotify.com/album/6tbRDewSDWmca2aUhJy3St,https://i.scdn.co/image/571fac6ceaa7214902469ad0972dab4cc520ce39

2FbRuA1BINXCgNRaHmKbUS,Built On Glass,album,2014-04-15,https://open.spotify.com/album/2FbRuA1BINXCgNRaHmKbUS,https://i.scdn.co/image/233f61347c5248e51d8798f3180a68053fb28194

1uWEdiOlz8bwBOl1Mho0ap,1998,single,2015-07-01,https://open.spotify.com/album/1uWEdiOlz8bwBOl1Mho0ap,https://i.scdn.co/image/026e834f03338ea2a9c15e475e9a8c071204d557

7todkiAgQds64BupCkNnw7,Work,album,2015-12-01,https://open.spotify.com/album/7todkiAgQds64BupCkNnw7,https://i.scdn.co/image/f8078b94a3f3c8c26b8e4b26bea7e3d226b025df

0xR2psF4M53eIB8dsO35fF,1998 (Melbourne Edition),single,2015-04-01,https://open.spotify.com/album/0xR2psF4M53eIB8dsO35fF,https://i.scdn.co/image/7fdc78b2b2a837440383bbea16a8653e8fb80da5

7oImSe6qnIyGy2sAXyJAOd,Talk Is Cheap - Single,single,2014-02-11,https://open.spotify.com/album/7oImSe6qnIyGy2sAXyJAOd,https://i.scdn.co/image/23a353bb5685d4d39ffbf6ec7f7cd17da8a0758a

25e5wQomwr0Z3rbjSIb8yx,1998 (feat. Banks),single,2015-07-29,https://open.spotify.com/album/25e5wQomwr0Z3rbjSIb8yx,https://i.scdn.co/image/5780f0ddcdd7293c01f272aaed7671574f9fc87e

5WKHYg7Ku3W3cUuXIe6HGc,1998 Melbourne Edition,album,2015-05-19,https://open.spotify.com/album/5WKHYg7Ku3W3cUuXIe6HGc,https://i.scdn.co/image/7a7d2def4456017a90a643ea3c9f7ba10fb4c22f

1P64iLN3Zje5aEoIF7ISfh,Bend,single,2015-06-26,https://open.spotify.com/album/1P64iLN3Zje5aEoIF7ISfh,https://i.scdn.co/image/fe4f082b39dcadabb7bec180a6baca302d419733

1lqdYmOceSVAulxV7YuD7L,Thinking In Textures,album,2012-03-01,https://open.spotify.com/album/1lqdYmOceSVAulxV7YuD7L,https://i.scdn.co/image/6ee2b69cb27de215a6fdfee7f7c1bf5adfd30bdd

3kg9Jbd43cQ0cfozNfFjxN,Thinking in Textures,album,2012-05-22,https://open.spotify.com/album/3kg9Jbd43cQ0cfozNfFjxN,https://i.scdn.co/image/6bf6a5a285ed8a401e350d10bed77f1023ef3a7d

6fJWsCGWz7lIbXvB2aypxQ,There's Something Special (Despicable Me 3 Original Motion Picture Soundtrack),single,2017-06-13,https://open.spotify.com/album/6fJWsCGWz7lIbXvB2aypxQ,https://i.scdn.co/image/adc208b5713878118c9115966992977832050ae8

5hqMTQQ2b2PBwmvduOHlkQ,Yellow Light (Despicable Me 3 Original Motion Picture Soundtrack),single,2017-06-09,https://open.spotify.com/album/5hqMTQQ2b2PBwmvduOHlkQ,https://i.scdn.co/image/adc208b5713878118c9115966992977832050ae8

226ds4GXn0ih3wZV7DZvl4,In My Mind,album,2006,https://open.spotify.com/album/226ds4GXn0ih3wZV7DZvl4,https://i.scdn.co/image/8c8ed0a15122b6b2475d7d978f3aab7c8756acb4

4PlwPqPrDl0qr9DSYnOJAF,We Can Work It Out (The Voice Performance),single,2015-10-15,https://open.spotify.com/album/4PlwPqPrDl0qr9DSYnOJAF,https://i.scdn.co/image/398754b477d4c0e42335802c24be0a75063357bd

3Aw8a13WJi24hkjRRtMp9n,Freedom,single,2015-07-02,https://open.spotify.com/album/3Aw8a13WJi24hkjRRtMp9n,https://i.scdn.co/image/f258a0010c6b9c012c1cc88a69b238ff117b8cda

6nRmgnXFlSsfPYTtRp52gR,Hidden Figures - Original Score,album,2017-01-06,https://open.spotify.com/album/6nRmgnXFlSsfPYTtRp52gR,https://i.scdn.co/image/446e8d6e19cf958dcb3c6daa950f8c9b649ef365

0vwevAtMM4QSjSWUxUstmt,Able,single,2016-12-02,https://open.spotify.com/album/0vwevAtMM4QSjSWUxUstmt,https://i.scdn.co/image/8a7ab6fc2c9f678308ba0f694ecd5718dc6bc930

5ZX4m5aVSmWQ5iHAPQpT71,Runnin',single,2016-10-24,https://open.spotify.com/album/5ZX4m5aVSmWQ5iHAPQpT71,https://i.scdn.co/image/8a7ab6fc2c9f678308ba0f694ecd5718dc6bc930

3JeNGvA44e3pPkl4axzIjZ,Luv Is Rage 2 (Deluxe),album,2017-11-17,https://open.spotify.com/album/3JeNGvA44e3pPkl4axzIjZ,https://i.scdn.co/image/73e71a91a21c4455a8718eb3bca8caccbc09ad67

1KSR2lf3WrtMPrPBGzcy3A,Happy (Live),single,2014-09-23,https://open.spotify.com/album/1KSR2lf3WrtMPrPBGzcy3A,https://i.scdn.co/image/3937332e256e08ebfc2cbd9a4aa9a80710b9512a

4uWKXErh1mdc6M2rAjPXY0,Crave,single,2016-11-16,https://open.spotify.com/album/4uWKXErh1mdc6M2rAjPXY0,https://i.scdn.co/image/8a7ab6fc2c9f678308ba0f694ecd5718dc6bc930

4FYWuiBd6HRP8m6UO6Jfh1,Margarita,single,2006-05-09,https://open.spotify.com/album/4FYWuiBd6HRP8m6UO6Jfh1,https://i.scdn.co/image/0efdbc55d6679ab90b06f758ccbc3510d81ab13c

6cr8vGiXRPEumSpEFzbsWN,Beautiful City - Conspirare Christmas 2016 (Recorded Live at The Carillon),album,2017-12-01,https://open.spotify.com/album/6cr8vGiXRPEumSpEFzbsWN,https://i.scdn.co/image/d0feca7c2b674a80e005abb1b14571d7a7db0d30

3TV7hkMsBmjOHDi9U1f3Ld,I See a Victory,single,2016-10-28,https://open.spotify.com/album/3TV7hkMsBmjOHDi9U1f3Ld,https://i.scdn.co/image/8a7ab6fc2c9f678308ba0f694ecd5718dc6bc930

5n0Ykbp6MCm6NAy2JpErVx,Spotify Sessions,album,2014-07-21,https://open.spotify.com/album/5n0Ykbp6MCm6NAy2JpErVx,https://i.scdn.co/image/48676a68253aa3a52db9e1db7d0228ddcaf7267c

4wxKqmW4TfQPEx6C4pRw2P,Frontin' On Debra (DJ Reset Mash Up),single,2004-01-01,https://open.spotify.com/album/4wxKqmW4TfQPEx6C4pRw2P,https://i.scdn.co/image/d9f84ee88d535e5a830692ba40d28a87ad8e4a5f

3dWvinY6u1iptvV13S4ydn,Surrender,single,2016-10-24,https://open.spotify.com/album/3dWvinY6u1iptvV13S4ydn,https://i.scdn.co/image/8a7ab6fc2c9f678308ba0f694ecd5718dc6bc930

2lkQd5T32QHDOfFkEIPJKz,G I R L,album,2014-03-03,https://open.spotify.com/album/2lkQd5T32QHDOfFkEIPJKz,https://i.scdn.co/image/2d2178963573f75c2f2521d685e6f4c5a28197b5

0SHdsrvo4oGJiUlYLaqCcu,Blunted On Reality,album,1994-02-01,https://open.spotify.com/album/0SHdsrvo4oGJiUlYLaqCcu,https://i.scdn.co/image/635e8b8f5340f79d275f9f9013ca89cdce8f5ad9

29pTiwvAAgbAjrl0g1twLy,Greatest Hits,compilation,2003-03-25,https://open.spotify.com/album/29pTiwvAAgbAjrl0g1twLy,https://i.scdn.co/image/be23873d47b0b190cffbda6d0bef71eb8520a81d

3ikXw2lxaNBlq4dKk3qrfZ,Original Album Classics,compilation,1994,https://open.spotify.com/album/3ikXw2lxaNBlq4dKk3qrfZ,https://i.scdn.co/image/5e92cec126af913041ce063fc2424c5a5c9e116e

18XFe4CPBgVezXkxZP6rTb,The Score,album,1996-02-21,https://open.spotify.com/album/18XFe4CPBgVezXkxZP6rTb,https://i.scdn.co/image/7d55f3df787f073c377f3dc94f23bd7dbbfea396

4fP1LbatBKCKGjwDwE1h1t,Bootleg Versions,album,1994,https://open.spotify.com/album/4fP1LbatBKCKGjwDwE1h1t,https://i.scdn.co/image/fc8def0bd89ce9ace777f037fc2bab6ed2b5108f

53vK1pVVRop2ee8b7RteX6,V Is for Valentine,album,2014-02-10,https://open.spotify.com/album/53vK1pVVRop2ee8b7RteX6,https://i.scdn.co/image/cc90a2e8d7525a0e2b40707334a18d284e4b8b25

2WPS1YnbXiaX1Ekr1HNICt,The Essential Cypress Hill,compilation,2014-10-10,https://open.spotify.com/album/2WPS1YnbXiaX1Ekr1HNICt,https://i.scdn.co/image/00025e5cbc80ccb8f2b7220255b138327a127adb

55fDXmx1nmOm1326zot40j,Blunted On Reality/The Score,compilation,1995,https://open.spotify.com/album/55fDXmx1nmOm1326zot40j,https://i.scdn.co/image/13440b8d6bb576a4d9d9c7c9ac263eafea198bc7

3kdMSzdh6QPuU8zIjpNvnr,Take It Easy,single,2005-09-22,https://open.spotify.com/album/3kdMSzdh6QPuU8zIjpNvnr,https://i.scdn.co/image/56df980268b9acd108d5bf36157642658656bfbc

6xMIhfUwB6G2IruHkGTYWM,El Tributo EP,single,2017-08-23,https://open.spotify.com/album/6xMIhfUwB6G2IruHkGTYWM,https://i.scdn.co/image/c8a6f0683e0ea2eb2dd175b91aafc3b043f27a1a

2YZJ2QWjBY1tDqcy8u4nkC,Crust Fm,album,2017-12-06,https://open.spotify.com/album/2YZJ2QWjBY1tDqcy8u4nkC,https://i.scdn.co/image/b0ccee8aeeaf36587270b9bbd4f533c8962e52ea

4nB97jVUpDdMUbDgUezdbY,Whippin,single,2017-06-28,https://open.spotify.com/album/4nB97jVUpDdMUbDgUezdbY,https://i.scdn.co/image/7a3d06a743ff6ec75f5f3288e72a9ef07fa706dd

36eeYpoQTi2Tu7UuDzTCkv,Pillow Fight (feat. vbnd),single,2017-06-04,https://open.spotify.com/album/36eeYpoQTi2Tu7UuDzTCkv,https://i.scdn.co/image/2b16daf70b29054b209bda538897895f7f7e8e96

5NzH6fcFm8wDGjXC8PTmIl,1 Thot 2 Thot Red Thot Blue Thot,single,2017-07-12,https://open.spotify.com/album/5NzH6fcFm8wDGjXC8PTmIl,https://i.scdn.co/image/8d909ff21b7b1b695b3ab712d5cf73bbbc2be264

10Ylo671Gl9wWp3k4qJMqZ,Ms. Gravystone (feat. Mia Gladstone),single,2017-04-21,https://open.spotify.com/album/10Ylo671Gl9wWp3k4qJMqZ,https://i.scdn.co/image/32986064a870949073c56f06aad60e3c13fe21f1

5iMrtftXr0g9o54ei1HvUP,Boomin,single,2017-05-31,https://open.spotify.com/album/5iMrtftXr0g9o54ei1HvUP,https://i.scdn.co/image/de60211e5eb42f20feb8a1d2f23d29b4c9cd1915

5DX9xVeoF4aC8mBAnsduSF,Cheryl,single,2017-06-21,https://open.spotify.com/album/5DX9xVeoF4aC8mBAnsduSF,https://i.scdn.co/image/eed8a8daf457a9ffe5df456da6b0965b36af4287

5BCFxJBIZFMnHoJvDctDJa,Mr. Clean - EP,album,2016-09-08,https://open.spotify.com/album/5BCFxJBIZFMnHoJvDctDJa,https://i.scdn.co/image/e7339ed87fdf6210f56707c00dca613d2e9c3663

6IfgDn4u7w426NMIOvMb0Q,Stain (feat. Bbno$),single,2017-04-17,https://open.spotify.com/album/6IfgDn4u7w426NMIOvMb0Q,https://i.scdn.co/image/8a83073aeece738b7fe079575625e64eb64f3d55

7JGn5FBHBZZE1o687T557f,Yung Gravity - EP,album,2017-05-01,https://open.spotify.com/album/7JGn5FBHBZZE1o687T557f,https://i.scdn.co/image/17286573d3cf35d381d424e2ab186322007571c1

5itF80bHRqKIYBMOZTZr0j,You Betcha (feat. Ihatesunday),single,2017-04-10,https://open.spotify.com/album/5itF80bHRqKIYBMOZTZr0j,https://i.scdn.co/image/5c2c0ad5ad59a46a940b58b20170bc72491bb6a0

1TSAvsPoSVozuiM0geJclq,Thanksgiving's Eve,album,2017-04-24,https://open.spotify.com/album/1TSAvsPoSVozuiM0geJclq,https://i.scdn.co/image/aec2897820f1c543c1249a4eaade82d7508cc464

4M9DCQyC3gsWbObsy0zVFw,Back to the Basics,single,2017-09-20,https://open.spotify.com/album/4M9DCQyC3gsWbObsy0zVFw,https://i.scdn.co/image/4a43c70625d4609f8cd317ae0ff45d41f985ddf2

1fALj3g3fSVEFpbE312kD5,Splash Mountain,single,2016-11-02,https://open.spotify.com/album/1fALj3g3fSVEFpbE312kD5,https://i.scdn.co/image/990c78c2c44952181dc9def090085af669a7b006

1K9oExt2FKjvMCdG5lTWQ1,I Do the Most (feat. Yung Gravy),single,2017-11-17,https://open.spotify.com/album/1K9oExt2FKjvMCdG5lTWQ1,https://i.scdn.co/image/cacd7c39e610fefc733b6ba9f9cb366dabac4318

3DiEoPHmPxTOxxV6LhBrTL,Baby Gravy EP,album,2017-10-11,https://open.spotify.com/album/3DiEoPHmPxTOxxV6LhBrTL,https://i.scdn.co/image/560cc129f14f2dc5cddfe92439531402f276c69c

7Gii77AiZyqnfayByukCyt,Bought the Plug a Present (feat. Jay Storm),single,2017-02-26,https://open.spotify.com/album/7Gii77AiZyqnfayByukCyt,https://i.scdn.co/image/8dcf3f2f3fe05c54e759f634c0f2f7043a998b8f

3UxJNTaL53OkNBcm1slnLv,Ran It Up Again,single,2017-10-29,https://open.spotify.com/album/3UxJNTaL53OkNBcm1slnLv,https://i.scdn.co/image/9d191b78a20b832fbd13c0d2ef3c5cfb5785b680

3uiglPX2ysU2rKrgsydlVb,Flex on Christmas,single,2017-04-07,https://open.spotify.com/album/3uiglPX2ysU2rKrgsydlVb,https://i.scdn.co/image/9c4469fbb7a480019a0cf313d5049fceea72b4e5

6beFnGGWELWS8zLag5Wrf2,Yung Gravity,single,2017-04-02,https://open.spotify.com/album/6beFnGGWELWS8zLag5Wrf2,https://i.scdn.co/image/17286573d3cf35d381d424e2ab186322007571c1

7MoLQ8vckhwBbQqEYQTYQC,Overly Dedicated,album,2010-09-14,https://open.spotify.com/album/7MoLQ8vckhwBbQqEYQTYQC,https://i.scdn.co/image/50eab085e3305de09be5063e01b2c2b2fbf4f0c3

0bLXUfNT34mna9aXq8ex68,DAMN.,album,2017-04-13,https://open.spotify.com/album/0bLXUfNT34mna9aXq8ex68,https://i.scdn.co/image/e5450804572f7b855d6a4f1deb46b1f2d2f412a3

1X4aaOIXvs6gWtQZQpln4V,HUMBLE. (SKRILLEX REMIX),single,2017-09-29,https://open.spotify.com/album/1X4aaOIXvs6gWtQZQpln4V,https://i.scdn.co/image/10e769a4c707fdbf1f6fb1de89e042440af7ec36

6w7lqIsvDPgTChMrPw5oIL,To Pimp A Butterfly,album,2015-03-16,https://open.spotify.com/album/6w7lqIsvDPgTChMrPw5oIL,https://i.scdn.co/image/11228a307b6d695a8d8930a7439b6b9234f8bebb

67pL2VfWX7t1XsvK1TGa4G,The Heart Part 4,single,2017-03-24,https://open.spotify.com/album/67pL2VfWX7t1XsvK1TGa4G,https://i.scdn.co/image/ac3e21a41b6e9d407db0e41cbde7b77b5ae2442e

1NraTMiymF8p2ZuiO7TV2A,These Walls,single,2015-10-16,https://open.spotify.com/album/1NraTMiymF8p2ZuiO7TV2A,https://i.scdn.co/image/f2d5969d6172ae229a03fde967340943dcbe2da2

0E47vczx9XVds1Lr2Y8rze,"good kid, m.A.A.d city",album,2012,https://open.spotify.com/album/0E47vczx9XVds1Lr2Y8rze,https://i.scdn.co/image/f083b60ff61c6796a9b42aeb8c51e1f3e8e401da

13WjgUEEAQp0d9JqojlWp1,Section.80,album,2011-07-02,https://open.spotify.com/album/13WjgUEEAQp0d9JqojlWp1,https://i.scdn.co/image/807bb63f563ba14d406c62aff341e5801655329d

19lrhaIblZVCDp2cuW9MCO,Don't Don't Do It!,single,2017-12-13,https://open.spotify.com/album/19lrhaIblZVCDp2cuW9MCO,https://i.scdn.co/image/f3664c5c2661e12931bb9502a94a5a369247bf37

1aDFmJY5vydbNTj3QaIPN0,untitled 07 | levitate,single,2016-03-23,https://open.spotify.com/album/1aDFmJY5vydbNTj3QaIPN0,https://i.scdn.co/image/c2768fdee8cf2d42d162ff19c89df9f03e9afd3e

3DGQ1iZ9XKUQxAUWjfC34w,"good kid, m.A.A.d city (Deluxe)",album,2012,https://open.spotify.com/album/3DGQ1iZ9XKUQxAUWjfC34w,https://i.scdn.co/image/8e48b8aa5cd216d7e57231c8eb71ba8371c6691a

1LLOGSa5ehwSWrPg1Qc3Vg,DAMN. COLLECTORS EDITION.,album,2017-12-08,https://open.spotify.com/album/1LLOGSa5ehwSWrPg1Qc3Vg,https://i.scdn.co/image/441f847161c8bbea35d2ae610893cef5e919e959

3IpApJonZkbcvtrQOg7wB0,Alright,single,2015-10-16,https://open.spotify.com/album/3IpApJonZkbcvtrQOg7wB0,https://i.scdn.co/image/11228a307b6d695a8d8930a7439b6b9234f8bebb

0kL3TYRsSXnu0iJvFO3rud,untitled unmastered.,album,2016-03-04,https://open.spotify.com/album/0kL3TYRsSXnu0iJvFO3rud,https://i.scdn.co/image/6309f1a6b0f68f98ab63cdd4436597bf71535a67

0I8C7ehuEI38Dz0XndEirV,Grip,single,2017-06-02,https://open.spotify.com/album/0I8C7ehuEI38Dz0XndEirV,https://i.scdn.co/image/256c37655a6f6e36a262e107dd6385b5ad5629c9

5IPGSeZfH44iUUTol6raTH,Fresh Fruit,single,2017-01-25,https://open.spotify.com/album/5IPGSeZfH44iUUTol6raTH,https://i.scdn.co/image/6876377394a57e0f2bb03a067e36792f4992d75a

0jKCJCCSS7Q6AwxFmPVKXR,Aquarium,single,2017-06-30,https://open.spotify.com/album/0jKCJCCSS7Q6AwxFmPVKXR,https://i.scdn.co/image/d4f62ec5bab907f4cc2089d5c440cf23feceeb19

1Fzq92MXiBxCDrYyDZTX9d,Fresh Fruit - EP,album,2017-03-31,https://open.spotify.com/album/1Fzq92MXiBxCDrYyDZTX9d,https://i.scdn.co/image/cbeb41148c35aa1596e2d2664288d39113607842

1V2I7PVpgrVQAULXb4kk47,Talk to Me,single,2017-03-08,https://open.spotify.com/album/1V2I7PVpgrVQAULXb4kk47,https://i.scdn.co/image/fc5597192a47eea1714630c0b2564bd860b9aede

2nyjhdQG0zNJK233nEU6aN,Tell Her,single,2014-08-12,https://open.spotify.com/album/2nyjhdQG0zNJK233nEU6aN,https://i.scdn.co/image/e9281446d5230d4bcf721147da956ab44b5147e9

6vaR10dEJpGErgC2ges8oS,Always Late (Sky Adams Remix),single,2016-07-15,https://open.spotify.com/album/6vaR10dEJpGErgC2ges8oS,https://i.scdn.co/image/a4e8ba222e414b537a033eaf6253b27f4cdbf65f

3k2WQC1r9IprWbEL9AkW1y,Down With The Trumpets,single,2011-08-29,https://open.spotify.com/album/3k2WQC1r9IprWbEL9AkW1y,https://i.scdn.co/image/99e2298f33fb52cf7ebb3840624cdca81bee25bd

